DATE PM10 PM2p5 O3 NO2 CO SO2 TOT_WORD POS_NUM NEG_NUM POS_PRO NEG_PRO
20180506 14 9 0.04 0.015 0.4 0.003 16 1 0 0.0625 0
20180506 14 9 0.04 0.015 0.4 0.003 18 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 8 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 14 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 31 0 1 0 0.032258064516129
20180506 14 9 0.04 0.015 0.4 0.003 26 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 20 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 11 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 10 1 1 0.1 0.1
20180506 14 9 0.04 0.015 0.4 0.003 5 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 9 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 14 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 5 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 10 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 9 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 16 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 19 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 2 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 24 1 1 0.0416666666666667 0.0416666666666667
20180506 14 9 0.04 0.015 0.4 0.003 25 0 1 0 0.04
20180506 14 9 0.04 0.015 0.4 0.003 17 2 0 0.117647058823529 0
20180506 14 9 0.04 0.015 0.4 0.003 4 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 11 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 28 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 30 1 0 0.0333333333333333 0
20180506 14 9 0.04 0.015 0.4 0.003 20 1 2 0.05 0.1
20180506 14 9 0.04 0.015 0.4 0.003 26 1 1 0.0384615384615385 0.0384615384615385
20180506 14 9 0.04 0.015 0.4 0.003 21 1 2 0.0476190476190476 0.0952380952380952
20180506 14 9 0.04 0.015 0.4 0.003 21 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 15 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 19 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 23 0 1 0 0.0434782608695652
20180506 14 9 0.04 0.015 0.4 0.003 23 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 14 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 5 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 18 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 18 1 0 0.0555555555555556 0
20180506 14 9 0.04 0.015 0.4 0.003 7 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 5 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 26 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 19 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 12 1 2 0.0833333333333333 0.166666666666667
20180506 14 9 0.04 0.015 0.4 0.003 17 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 11 1 1 0.0909090909090909 0.0909090909090909
20180506 14 9 0.04 0.015 0.4 0.003 11 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 16 1 0 0.0625 0
20180506 14 9 0.04 0.015 0.4 0.003 7 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 27 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 12 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 14 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 9 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 13 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 13 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 13 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 20 1 1 0.05 0.05
20180506 14 9 0.04 0.015 0.4 0.003 13 0 1 0 0.0769230769230769
20180506 14 9 0.04 0.015 0.4 0.003 4 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 18 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 14 2 2 0.142857142857143 0.142857142857143
20180506 14 9 0.04 0.015 0.4 0.003 8 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 7 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 28 1 0 0.0357142857142857 0
20180506 14 9 0.04 0.015 0.4 0.003 6 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 16 1 2 0.0625 0.125
20180506 14 9 0.04 0.015 0.4 0.003 27 1 1 0.037037037037037 0.037037037037037
20180506 14 9 0.04 0.015 0.4 0.003 7 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 7 0 0 0 0
20180506 14 9 0.04 0.015 0.4 0.003 18 0 1 0 0.0555555555555556
